country,cy,facility_id,admin1,admin1_name,ruralurban,publicprivate,gps_lat,gps_lon,map_id,admin2,admin3,admin2_name,admin3_name,admin4_name
KENYA,KEN_2018,1225,15,Kitui,Rural,Public,-1.44382,37.90858,KEN_2018_1225,,,,,
KENYA,KEN_2018,1226,15,Kitui,Rural,Public,-1.45601,37.93854,KEN_2018_1226,,,,,
KENYA,KEN_2018,1227,15,Kitui,Rural,Public,-1.17062,38.15008,KEN_2018_1227,,,,,
KENYA,KEN_2018,1228,15,Kitui,Rural,Public,-1.25364,38.0698,KEN_2018_1228,,,,,
KENYA,KEN_2018,1230,15,Kitui,Rural,Public,-1.47368,37.97681,KEN_2018_1230,,,,,
KENYA,KEN_2018,1231,15,Kitui,Urban,Public,-1.36868,38.01233,KEN_2018_1231,,,,,
KENYA,KEN_2018,1232,15,Kitui,Rural,Public,-1.4147,38.0383,KEN_2018_1232,,,,,
KENYA,KEN_2018,1233,15,Kitui,Rural,Public,-1.46525,38.05701,KEN_2018_1233,,,,,
KENYA,KEN_2018,1235,15,Kitui,Rural,Public,-1.57521,37.99574,KEN_2018_1235,,,,,
KENYA,KEN_2018,1236,15,Kitui,Rural,Public,-1.60411,38.05272,KEN_2018_1236,,,,,
KENYA,KEN_2018,1237,15,Kitui,Rural,Public,-1.38306,37.82267,KEN_2018_1237,,,,,
KENYA,KEN_2018,1238,15,Kitui,Rural,Public,-1.55687,38.0626,KEN_2018_1238,,,,,
KENYA,KEN_2018,1239,15,Kitui,Rural,Public,-2.13527,38.08509,KEN_2018_1239,,,,,
KENYA,KEN_2018,124,36,Bomet,Rural,"Private, for profit",-0.61888,35.07316,KEN_2018_124,,,,,
KENYA,KEN_2018,1240,15,Kitui,Rural,Public,-1.72375,38.00102,KEN_2018_1240,,,,,
KENYA,KEN_2018,1241,15,Kitui,Rural,Public,-2.1337,38.33002,KEN_2018_1241,,,,,
KENYA,KEN_2018,1242,15,Kitui,Rural,Public,-1.99496,38.31466,KEN_2018_1242,,,,,
KENYA,KEN_2018,1244,15,Kitui,Rural,Public,-1.76887,38.18666,KEN_2018_1244,,,,,
KENYA,KEN_2018,1245,15,Kitui,Rural,Public,-1.19232,37.85467,KEN_2018_1245,,,,,
KENYA,KEN_2018,1246,15,Kitui,Rural,Public,-1.24219,37.97479,KEN_2018_1246,,,,,
KENYA,KEN_2018,1247,15,Kitui,Rural,Public,-1.26102,38.01344,KEN_2018_1247,,,,,
KENYA,KEN_2018,1248,15,Kitui,Rural,Public,-1.18784,37.9763,KEN_2018_1248,,,,,
KENYA,KEN_2018,1249,15,Kitui,Rural,Public,-0.90731,38.17843,KEN_2018_1249,,,,,
KENYA,KEN_2018,1250,15,Kitui,Rural,Public,-1.0253,38.18035,KEN_2018_1250,,,,,
KENYA,KEN_2018,1251,15,Kitui,Rural,Public,-0.84282,38.43912,KEN_2018_1251,,,,,
KENYA,KEN_2018,1252,15,Kitui,Urban,Public,-1.02258,38.52806,KEN_2018_1252,,,,,
KENYA,KEN_2018,1254,15,Kitui,Rural,Public,-0.85088,38.24589,KEN_2018_1254,,,,,
KENYA,KEN_2018,1255,15,Kitui,Rural,Public,-0.66932,37.99951,KEN_2018_1255,,,,,
KENYA,KEN_2018,1256,15,Kitui,Rural,Public,-0.59359,38.05007,KEN_2018_1256,,,,,
KENYA,KEN_2018,1257,15,Kitui,Rural,Public,-0.42147,37.98432,KEN_2018_1257,,,,,
KENYA,KEN_2018,1258,15,Kitui,Rural,Public,-0.15768,38.19851,KEN_2018_1258,,,,,
KENYA,KEN_2018,1259,15,Kitui,Rural,Public,-0.93307,37.99819,KEN_2018_1259,,,,,
KENYA,KEN_2018,126,36,Bomet,Rural,"Faith based, non profit",-1.00112,35.25417,KEN_2018_126,,,,,
KENYA,KEN_2018,1260,15,Kitui,Rural,Public,-1.02156,37.98922,KEN_2018_1260,,,,,
KENYA,KEN_2018,1261,15,Kitui,Rural,Public,-0.91239,37.85822,KEN_2018_1261,,,,,
KENYA,KEN_2018,1262,15,Kitui,Rural,Public,-1.13154,38.09927,KEN_2018_1262,,,,,
KENYA,KEN_2018,1263,15,Kitui,Rural,Public,-1.01823,38.10446,KEN_2018_1263,,,,,
KENYA,KEN_2018,1264,15,Kitui,Rural,Public,-1.13257,38.01031,KEN_2018_1264,,,,,
KENYA,KEN_2018,1265,15,Kitui,Rural,Public,-1.13796,38.03607,KEN_2018_1265,,,,,
KENYA,KEN_2018,1266,15,Kitui,Rural,"Faith based, non profit",-1.35237,37.95012,KEN_2018_1266,,,,,
KENYA,KEN_2018,1267,15,Kitui,Rural,"Faith based, non profit",-1.14243,37.89477,KEN_2018_1267,,,,,
KENYA,KEN_2018,1268,15,Kitui,Rural,"Private, for profit",-1.43096,37.93929,KEN_2018_1268,,,,,
KENYA,KEN_2018,1269,15,Kitui,Rural,"Private, for profit",-1.44448,38.24505,KEN_2018_1269,,,,,
KENYA,KEN_2018,127,36,Bomet,Rural,"Private, for profit",-0.57979,35.29701,KEN_2018_127,,,,,
KENYA,KEN_2018,1270,15,Kitui,Rural,"Private, for profit",-1.84992,38.20792,KEN_2018_1270,,,,,
KENYA,KEN_2018,1271,15,Kitui,Urban,"Private, for profit",-0.9352,38.06158,KEN_2018_1271,,,,,
KENYA,KEN_2018,1272,15,Kitui,Rural,"Private, for profit",-0.80377,38.31122,KEN_2018_1272,,,,,
KENYA,KEN_2018,1273,15,Kitui,Rural,"Private, for profit",-0.55505,38.21354,KEN_2018_1273,,,,,
KENYA,KEN_2018,1274,15,Kitui,Rural,"Private, for profit",-0.80935,38.43545,KEN_2018_1274,,,,,
KENYA,KEN_2018,1276,15,Kitui,Rural,"Private, for profit",-1.70669,38.06395,KEN_2018_1276,,,,,
KENYA,KEN_2018,1277,15,Kitui,Rural,"Private, for profit",-1.84829,38.20797,KEN_2018_1277,,,,,
KENYA,KEN_2018,1278,15,Kitui,Urban,"Private, for profit",-1.35799,38.00915,KEN_2018_1278,,,,,
KENYA,KEN_2018,1279,15,Kitui,Rural,"Private, for profit",-1.22525,38.18899,KEN_2018_1279,,,,,
KENYA,KEN_2018,128,36,Bomet,Rural,Public,-0.94246,35.38654,KEN_2018_128,,,,,
KENYA,KEN_2018,1280,15,Kitui,Rural,"Private, for profit",-1.67764,37.92275,KEN_2018_1280,,,,,
KENYA,KEN_2018,1281,15,Kitui,Rural,"Private, for profit",-1.23538,37.91608,KEN_2018_1281,,,,,
KENYA,KEN_2018,1282,15,Kitui,Rural,Public,-1.30596,37.75426,KEN_2018_1282,,,,,
KENYA,KEN_2018,1283,15,Kitui,Urban,Public,-0.94328,38.06703,KEN_2018_1283,,,,,
KENYA,KEN_2018,1284,15,Kitui,Rural,Public,-1.26169,38.11087,KEN_2018_1284,,,,,
KENYA,KEN_2018,1285,15,Kitui,Rural,Public,-1.54528,38.027,KEN_2018_1285,,,,,
KENYA,KEN_2018,1286,15,Kitui,Rural,Public,-2.05288,37.98518,KEN_2018_1286,,,,,
KENYA,KEN_2018,1287,15,Kitui,Rural,Public,-2.13715,38.26683,KEN_2018_1287,,,,,
KENYA,KEN_2018,1288,15,Kitui,Rural,Public,-1.79718,38.42817,KEN_2018_1288,,,,,
KENYA,KEN_2018,1289,15,Kitui,Rural,Public,-1.04821,38.23632,KEN_2018_1289,,,,,
KENYA,KEN_2018,129,36,Bomet,Rural,Public,-0.75565,35.4495,KEN_2018_129,,,,,
KENYA,KEN_2018,1290,15,Kitui,Rural,Public,-0.99697,38.47456,KEN_2018_1290,,,,,
KENYA,KEN_2018,1291,15,Kitui,Rural,Public,-0.74758,37.98019,KEN_2018_1291,,,,,
KENYA,KEN_2018,1292,15,Kitui,Rural,Public,-0.20947,38.32966,KEN_2018_1292,,,,,
KENYA,KEN_2018,1293,15,Kitui,Rural,Public,-0.96709,37.91899,KEN_2018_1293,,,,,
KENYA,KEN_2018,1294,15,Kitui,Rural,"Faith based, non profit",-0.60781,38.1916,KEN_2018_1294,,,,,
KENYA,KEN_2018,1295,15,Kitui,Urban,"Private, for profit",-0.92819,38.06339,KEN_2018_1295,,,,,
KENYA,KEN_2018,1296,15,Kitui,Rural,"Private, for profit",-0.55687,38.21513,KEN_2018_1296,,,,,
KENYA,KEN_2018,1297,15,Kitui,Urban,"Private, for profit",-1.36878,38.00817,KEN_2018_1297,,,,,
KENYA,KEN_2018,1298,15,Kitui,Rural,Public,-0.96479,38.07145,KEN_2018_1298,,,,,
KENYA,KEN_2018,1299,15,Kitui,Rural,"Faith based, non profit",-1.19239,38.00032,KEN_2018_1299,,,,,
KENYA,KEN_2018,13,30,Baringo,Rural,Public,0.29581,35.77716,KEN_2018_13,,,,,
KENYA,KEN_2018,130,36,Bomet,Rural,Public,-0.89409,35.21131,KEN_2018_130,,,,,
KENYA,KEN_2018,1300,15,Kitui,Rural,Public,-1.2273,38.17389,KEN_2018_1300,,,,,
KENYA,KEN_2018,1301,15,Kitui,Rural,Public,-1.09546,38.0193,KEN_2018_1301,,,,,
KENYA,KEN_2018,1302,15,Kitui,Rural,Public,-1.4358,38.24452,KEN_2018_1302,,,,,
KENYA,KEN_2018,1303,2,Kwale,Urban,"Private, for profit",-4.28901,39.56288,KEN_2018_1303,,,,,
KENYA,KEN_2018,1304,2,Kwale,Rural,Public,-4.11782,39.60116,KEN_2018_1304,,,,,
KENYA,KEN_2018,1305,2,Kwale,Rural,Public,-4.47052,39.34712,KEN_2018_1305,,,,,
KENYA,KEN_2018,1306,2,Kwale,Rural,Public,-4.65538,39.36286,KEN_2018_1306,,,,,
KENYA,KEN_2018,1307,2,Kwale,Rural,"Faith based, non profit",-4.25614,39.52022,KEN_2018_1307,,,,,
KENYA,KEN_2018,1308,2,Kwale,Rural,"Private, for profit",-4.23366,39.58065,KEN_2018_1308,,,,,
KENYA,KEN_2018,1309,2,Kwale,Rural,"Private, for profit",-4.13911,39.3197,KEN_2018_1309,,,,,
KENYA,KEN_2018,131,36,Bomet,Rural,Public,-0.6192,35.33066,KEN_2018_131,,,,,
KENYA,KEN_2018,1310,2,Kwale,Urban,"Private, for profit",-4.55032,39.12043,KEN_2018_1310,,,,,
KENYA,KEN_2018,1311,2,Kwale,Urban,Public,-4.55351,39.12054,KEN_2018_1311,,,,,
KENYA,KEN_2018,1312,2,Kwale,Urban,"Private, for profit",-4.17405,39.45146,KEN_2018_1312,,,,,
KENYA,KEN_2018,1313,2,Kwale,Rural,"Faith based, non profit",-4.49095,39.24609,KEN_2018_1313,,,,,
KENYA,KEN_2018,1314,2,Kwale,Rural,"Faith based, non profit",-4.42533,39.39746,KEN_2018_1314,,,,,
KENYA,KEN_2018,1315,2,Kwale,Rural,Public,-3.75904,39.36307,KEN_2018_1315,,,,,
KENYA,KEN_2018,1316,2,Kwale,Rural,Public,-3.62019,39.28203,KEN_2018_1316,,,,,
KENYA,KEN_2018,1317,2,Kwale,Rural,Public,-3.98,39.43353,KEN_2018_1317,,,,,
KENYA,KEN_2018,1318,2,Kwale,Rural,Public,-4.04475,39.39822,KEN_2018_1318,,,,,
KENYA,KEN_2018,1319,2,Kwale,Rural,Public,-4.12863,39.42365,KEN_2018_1319,,,,,
KENYA,KEN_2018,132,36,Bomet,Rural,Public,-0.69419,35.10667,KEN_2018_132,,,,,
KENYA,KEN_2018,1320,2,Kwale,Rural,Public,-3.98444,39.2457,KEN_2018_1320,,,,,
KENYA,KEN_2018,1321,2,Kwale,Rural,Public,-3.91352,39.47048,KEN_2018_1321,,,,,
KENYA,KEN_2018,1322,2,Kwale,Rural,Public,-3.85637,39.39175,KEN_2018_1322,,,,,
KENYA,KEN_2018,1323,2,Kwale,Rural,Public,-3.88875,39.43319,KEN_2018_1323,,,,,
KENYA,KEN_2018,1324,2,Kwale,Rural,Public,-4.18515,38.94598,KEN_2018_1324,,,,,
KENYA,KEN_2018,1325,2,Kwale,Rural,Public,-4.25583,39.3011,KEN_2018_1325,,,,,
KENYA,KEN_2018,1326,2,Kwale,Rural,Public,-4.12587,39.0718,KEN_2018_1326,,,,,
KENYA,KEN_2018,1327,2,Kwale,Rural,Public,-4.04146,39.16327,KEN_2018_1327,,,,,
KENYA,KEN_2018,1328,2,Kwale,Rural,Public,-4.48469,39.2143,KEN_2018_1328,,,,,
KENYA,KEN_2018,1329,2,Kwale,Rural,Public,-4.45923,39.24369,KEN_2018_1329,,,,,
KENYA,KEN_2018,133,36,Bomet,Rural,Public,-0.8434,35.09304,KEN_2018_133,,,,,
KENYA,KEN_2018,1330,2,Kwale,Rural,Public,-4.24711,39.08647,KEN_2018_1330,,,,,
KENYA,KEN_2018,1331,2,Kwale,Rural,Public,-4.52493,39.02964,KEN_2018_1331,,,,,
KENYA,KEN_2018,1332,2,Kwale,Rural,Public,-4.50307,39.31697,KEN_2018_1332,,,,,
KENYA,KEN_2018,1333,2,Kwale,Rural,Public,-4.57552,39.27616,KEN_2018_1333,,,,,
KENYA,KEN_2018,1334,2,Kwale,Rural,Public,-4.61782,39.13694,KEN_2018_1334,,,,,
KENYA,KEN_2018,1335,2,Kwale,Rural,Public,-4.39589,39.30997,KEN_2018_1335,,,,,
KENYA,KEN_2018,1336,2,Kwale,Rural,Public,-4.35604,39.31564,KEN_2018_1336,,,,,
KENYA,KEN_2018,1337,2,Kwale,Rural,Public,-4.22568,39.36649,KEN_2018_1337,,,,,
KENYA,KEN_2018,1338,2,Kwale,Rural,Public,-4.21092,39.55635,KEN_2018_1338,,,,,
KENYA,KEN_2018,1339,2,Kwale,Rural,Public,-4.14087,39.46032,KEN_2018_1339,,,,,
KENYA,KEN_2018,134,36,Bomet,Rural,"Private, for profit",-0.73069,35.34284,KEN_2018_134,,,,,
KENYA,KEN_2018,1340,2,Kwale,Rural,Public,-4.26406,39.4613,KEN_2018_1340,,,,,
KENYA,KEN_2018,1341,,,,,,,KEN_2018_1341,,,,,
KENYA,KEN_2018,1342,2,Kwale,Rural,Public,-4.20041,39.58819,KEN_2018_1342,,,,,
KENYA,KEN_2018,1343,2,Kwale,Rural,Public,-4.1281,39.63226,KEN_2018_1343,,,,,
KENYA,KEN_2018,1344,2,Kwale,Rural,Public,-4.27168,39.57964,KEN_2018_1344,,,,,
KENYA,KEN_2018,1345,2,Kwale,Urban,Public,-4.31815,39.54778,KEN_2018_1345,,,,,
KENYA,KEN_2018,1346,2,Kwale,Rural,Public,-4.42451,39.50753,KEN_2018_1346,,,,,
KENYA,KEN_2018,1347,2,Kwale,Rural,Public,-4.34138,39.51389,KEN_2018_1347,,,,,
KENYA,KEN_2018,1348,2,Kwale,Rural,Public,-4.52937,39.42079,KEN_2018_1348,,,,,
KENYA,KEN_2018,1349,2,Kwale,Rural,Public,-4.41475,39.3467,KEN_2018_1349,,,,,
KENYA,KEN_2018,135,36,Bomet,Rural,Public,-0.65686,35.3018,KEN_2018_135,,,,,
KENYA,KEN_2018,1350,2,Kwale,Urban,"Faith based, non profit",-4.54787,39.12335,KEN_2018_1350,,,,,
KENYA,KEN_2018,1351,2,Kwale,Rural,"Private, for profit",-4.53653,39.37303,KEN_2018_1351,,,,,
KENYA,KEN_2018,1352,2,Kwale,Urban,"Private, for profit",-4.17441,39.45412,KEN_2018_1352,,,,,
KENYA,KEN_2018,1354,2,Kwale,Rural,"Private, for profit",-4.36586,39.41568,KEN_2018_1354,,,,,
KENYA,KEN_2018,1355,2,Kwale,Rural,"Private, for profit",-4.54642,39.41154,KEN_2018_1355,,,,,
KENYA,KEN_2018,1356,2,Kwale,Rural,"Private, for profit",-4.13674,39.31508,KEN_2018_1356,,,,,
KENYA,KEN_2018,1357,2,Kwale,Rural,"Private, for profit",-4.44941,39.12752,KEN_2018_1357,,,,,
KENYA,KEN_2018,1358,2,Kwale,Rural,"Private, for profit",-4.52363,39.40522,KEN_2018_1358,,,,,
KENYA,KEN_2018,1359,2,Kwale,Rural,Public,-3.79011,39.26943,KEN_2018_1359,,,,,
KENYA,KEN_2018,136,36,Bomet,Rural,Public,-0.60164,35.36057,KEN_2018_136,,,,,
KENYA,KEN_2018,1360,2,Kwale,Rural,Public,-3.96723,39.54526,KEN_2018_1360,,,,,
KENYA,KEN_2018,1361,2,Kwale,Rural,Public,-4.44607,39.31312,KEN_2018_1361,,,,,
KENYA,KEN_2018,1362,2,Kwale,Rural,Public,-4.35749,39.4183,KEN_2018_1362,,,,,
KENYA,KEN_2018,1363,2,Kwale,Rural,Public,-4.24872,39.58774,KEN_2018_1363,,,,,
KENYA,KEN_2018,1364,2,Kwale,Urban,Public,-4.27422,39.56754,KEN_2018_1364,,,,,
KENYA,KEN_2018,1365,2,Kwale,Urban,"Private, for profit",-4.28486,39.56569,KEN_2018_1365,,,,,
KENYA,KEN_2018,1366,2,Kwale,Rural,Public,-4.13965,39.31273,KEN_2018_1366,,,,,
KENYA,KEN_2018,1367,2,Kwale,Urban,Public,-4.48026,39.48087,KEN_2018_1367,,,,,
KENYA,KEN_2018,1368,31,Laikipia,Rural,Public,0.12239,36.88513,KEN_2018_1368,,,,,
KENYA,KEN_2018,1369,31,Laikipia,Urban,"Private, for profit",0.03709,36.36118,KEN_2018_1369,,,,,
KENYA,KEN_2018,137,39,Bungoma,Rural,Public,0.63109,34.65537,KEN_2018_137,,,,,
KENYA,KEN_2018,1370,31,Laikipia,Rural,"Private, for profit",0.17511,36.378,KEN_2018_1370,,,,,
KENYA,KEN_2018,1371,31,Laikipia,Urban,"Private, for profit",0.02178,37.06853,KEN_2018_1371,,,,,
KENYA,KEN_2018,1372,31,Laikipia,Urban,"Faith based, non profit",0.01972,37.08427,KEN_2018_1372,,,,,
KENYA,KEN_2018,1373,31,Laikipia,Rural,"Faith based, non profit",0.41138,36.31966,KEN_2018_1373,,,,,
KENYA,KEN_2018,1374,31,Laikipia,Rural,"Faith based, non profit",0.53609,36.49249,KEN_2018_1374,,,,,
KENYA,KEN_2018,1376,31,Laikipia,Urban,Public,0.02416,37.07766,KEN_2018_1376,,,,,
KENYA,KEN_2018,1377,31,Laikipia,Rural,Public,-0.05011,36.76581,KEN_2018_1377,,,,,
KENYA,KEN_2018,1378,31,Laikipia,Rural,Public,-0.10512,36.66595,KEN_2018_1378,,,,,
KENYA,KEN_2018,1379,31,Laikipia,Rural,Public,-0.01182,37.04839,KEN_2018_1379,,,,,
KENYA,KEN_2018,138,39,Bungoma,Rural,Public,0.66088,34.73227,KEN_2018_138,,,,,
KENYA,KEN_2018,1380,31,Laikipia,Rural,Public,-0.24606,36.94837,KEN_2018_1380,,,,,
KENYA,KEN_2018,1381,31,Laikipia,Rural,Public,-0.144,36.97961,KEN_2018_1381,,,,,
KENYA,KEN_2018,1382,31,Laikipia,Rural,Public,-0.05053,36.94068,KEN_2018_1382,,,,,
KENYA,KEN_2018,1383,31,Laikipia,Rural,Public,0.41079,37.12574,KEN_2018_1383,,,,,
KENYA,KEN_2018,1384,31,Laikipia,Rural,Public,0.30945,37.24628,KEN_2018_1384,,,,,
KENYA,KEN_2018,1385,31,Laikipia,Rural,Public,0.16887,37.24749,KEN_2018_1385,,,,,
KENYA,KEN_2018,1386,31,Laikipia,Rural,Public,0.47503,37.01343,KEN_2018_1386,,,,,
KENYA,KEN_2018,1387,31,Laikipia,Rural,Public,0.16549,37.02093,KEN_2018_1387,,,,,
KENYA,KEN_2018,1388,31,Laikipia,Rural,Public,0.35969,37.07237,KEN_2018_1388,,,,,
KENYA,KEN_2018,1389,31,Laikipia,Rural,Public,0.43967,36.45683,KEN_2018_1389,,,,,
KENYA,KEN_2018,139,39,Bungoma,Rural,"Private, for profit",0.64262,34.519,KEN_2018_139,,,,,
KENYA,KEN_2018,1390,31,Laikipia,Rural,Public,0.10959,37.11436,KEN_2018_1390,,,,,
KENYA,KEN_2018,1391,31,Laikipia,Rural,Public,0.12351,37.07721,KEN_2018_1391,,,,,
KENYA,KEN_2018,1392,31,Laikipia,Rural,Public,0.44242,36.29185,KEN_2018_1392,,,,,
KENYA,KEN_2018,1393,31,Laikipia,Urban,Public,0.06078,36.35792,KEN_2018_1393,,,,,
KENYA,KEN_2018,1394,31,Laikipia,Rural,Public,0.0438,36.29934,KEN_2018_1394,,,,,
KENYA,KEN_2018,1395,31,Laikipia,Rural,Public,0.22379,36.36579,KEN_2018_1395,,,,,
KENYA,KEN_2018,1396,31,Laikipia,Rural,Public,0.3266,36.26629,KEN_2018_1396,,,,,
KENYA,KEN_2018,1397,31,Laikipia,Rural,Public,0.32689,36.37918,KEN_2018_1397,,,,,
KENYA,KEN_2018,1398,31,Laikipia,Rural,Public,0.46902,36.39082,KEN_2018_1398,,,,,
KENYA,KEN_2018,1399,31,Laikipia,Rural,Public,0.37317,36.42297,KEN_2018_1399,,,,,
KENYA,KEN_2018,14,30,Baringo,Rural,Public,0.23195,35.76821,KEN_2018_14,,,,,
KENYA,KEN_2018,140,39,Bungoma,Urban,"Faith based, non profit",0.55939,34.55891,KEN_2018_140,,,,,
KENYA,KEN_2018,1400,31,Laikipia,Rural,Public,0.08851,36.54331,KEN_2018_1400,,,,,
KENYA,KEN_2018,1401,31,Laikipia,Rural,Public,0.08952,36.65774,KEN_2018_1401,,,,,
KENYA,KEN_2018,1402,31,Laikipia,Urban,"Private, for profit",0.03383,36.36409,KEN_2018_1402,,,,,
KENYA,KEN_2018,1403,31,Laikipia,Urban,"Private, for profit",0.03861,36.36342,KEN_2018_1403,,,,,
KENYA,KEN_2018,1404,31,Laikipia,Rural,"Private, for profit",0.26223,36.53786,KEN_2018_1404,,,,,
KENYA,KEN_2018,1405,31,Laikipia,Urban,"Private, for profit",0.01267,37.07661,KEN_2018_1405,,,,,
KENYA,KEN_2018,1406,31,Laikipia,Rural,"Private, for profit",0.03966,37.08637,KEN_2018_1406,,,,,
KENYA,KEN_2018,1407,31,Laikipia,Rural,"Private, for profit",-0.07362,36.93488,KEN_2018_1407,,,,,
KENYA,KEN_2018,1408,31,Laikipia,Rural,"Private, for profit",0.26499,36.53693,KEN_2018_1408,,,,,
KENYA,KEN_2018,1409,31,Laikipia,Rural,"Private, for profit",0.71011,36.59158,KEN_2018_1409,,,,,
KENYA,KEN_2018,141,39,Bungoma,Rural,"Faith based, non profit",0.76126,34.54931,KEN_2018_141,,,,,
KENYA,KEN_2018,1410,31,Laikipia,Rural,"Private, for profit",0.22593,37.28177,KEN_2018_1410,,,,,
KENYA,KEN_2018,1411,31,Laikipia,Rural,"Private, for profit",0.27967,36.94224,KEN_2018_1411,,,,,
KENYA,KEN_2018,1412,31,Laikipia,Rural,"Private, for profit",0.06976,37.16004,KEN_2018_1412,,,,,
KENYA,KEN_2018,1414,31,Laikipia,Rural,Public,0.41524,36.32001,KEN_2018_1414,,,,,
KENYA,KEN_2018,1415,31,Laikipia,Rural,Public,0.23417,36.43875,KEN_2018_1415,,,,,
KENYA,KEN_2018,1416,31,Laikipia,Rural,Public,0.40363,36.37919,KEN_2018_1416,,,,,
KENYA,KEN_2018,1417,31,Laikipia,Rural,"Private, for profit",0.27095,36.537,KEN_2018_1417,,,,,
KENYA,KEN_2018,1418,31,Laikipia,Rural,Public,0.12828,36.49103,KEN_2018_1418,,,,,
KENYA,KEN_2018,142,39,Bungoma,Rural,"Private, for profit",0.56809,34.65318,KEN_2018_142,,,,,
KENYA,KEN_2018,1421,31,Laikipia,Urban,"Private, for profit",0.00303,37.07851,KEN_2018_1421,,,,,
KENYA,KEN_2018,1422,31,Laikipia,Urban,"Private, for profit",0.03019,36.35754,KEN_2018_1422,,,,,
KENYA,KEN_2018,1423,31,Laikipia,Rural,Public,0.02064,37.07265,KEN_2018_1423,,,,,
KENYA,KEN_2018,1424,31,Laikipia,Rural,Public,0.27138,36.5332,KEN_2018_1424,,,,,
KENYA,KEN_2018,1425,5,Lamu,Rural,Public,-2.08179,41.11505,KEN_2018_1425,,,,,
KENYA,KEN_2018,1426,5,Lamu,Rural,Public,-2.17623,40.812,KEN_2018_1426,,,,,
KENYA,KEN_2018,1427,5,Lamu,Rural,Public,-2.23517,40.47821,KEN_2018_1427,,,,,
KENYA,KEN_2018,1428,5,Lamu,Rural,Public,-2.2328,40.85469,KEN_2018_1428,,,,,
KENYA,KEN_2018,1429,5,Lamu,Rural,Public,-2.27831,40.90676,KEN_2018_1429,,,,,
KENYA,KEN_2018,143,39,Bungoma,Rural,Public,0.49929,34.45472,KEN_2018_143,,,,,
KENYA,KEN_2018,1430,5,Lamu,Rural,"Faith based, non profit",-2.3472,40.6651,KEN_2018_1430,,,,,
KENYA,KEN_2018,1432,5,Lamu,Rural,Public,-2.07257,41.14595,KEN_2018_1432,,,,,
KENYA,KEN_2018,1433,5,Lamu,Rural,Public,-2.13995,40.99709,KEN_2018_1433,,,,,
KENYA,KEN_2018,1434,5,Lamu,Rural,Public,-2.01625,41.26352,KEN_2018_1434,,,,,
KENYA,KEN_2018,1435,5,Lamu,Rural,Public,-2.10078,41.0598,KEN_2018_1435,,,,,
KENYA,KEN_2018,1436,5,Lamu,Rural,Public,-2.01245,41.21084,KEN_2018_1436,,,,,
KENYA,KEN_2018,1437,5,Lamu,Rural,Public,-1.97126,41.29505,KEN_2018_1437,,,,,
KENYA,KEN_2018,1438,5,Lamu,Rural,Public,-2.35952,40.74048,KEN_2018_1438,,,,,
KENYA,KEN_2018,1439,5,Lamu,Rural,Public,-2.17766,40.81997,KEN_2018_1439,,,,,
KENYA,KEN_2018,144,39,Bungoma,Rural,Public,0.64336,34.41216,KEN_2018_144,,,,,
KENYA,KEN_2018,1440,5,Lamu,Rural,Public,-2.38737,40.62114,KEN_2018_1440,,,,,
KENYA,KEN_2018,1441,5,Lamu,Rural,Public,-2.27012,40.83928,KEN_2018_1441,,,,,
KENYA,KEN_2018,1442,5,Lamu,Rural,Public,-2.32523,40.6529,KEN_2018_1442,,,,,
KENYA,KEN_2018,1443,5,Lamu,Rural,Public,-2.35632,40.70881,KEN_2018_1443,,,,,
KENYA,KEN_2018,1444,5,Lamu,Rural,Public,-2.3043,40.70145,KEN_2018_1444,,,,,
KENYA,KEN_2018,1445,5,Lamu,Rural,Public,-2.40873,40.53956,KEN_2018_1445,,,,,
KENYA,KEN_2018,1446,5,Lamu,Rural,Public,-2.41806,40.39782,KEN_2018_1446,,,,,
KENYA,KEN_2018,1447,5,Lamu,Rural,"Private, for profit",-2.38829,40.70017,KEN_2018_1447,,,,,
KENYA,KEN_2018,1448,5,Lamu,Rural,"Private, for profit",-2.38993,40.69728,KEN_2018_1448,,,,,
KENYA,KEN_2018,1449,5,Lamu,Rural,"Private, for profit",-2.3888,40.697,KEN_2018_1449,,,,,
KENYA,KEN_2018,145,39,Bungoma,Rural,Public,0.55632,34.50086,KEN_2018_145,,,,,
KENYA,KEN_2018,1450,5,Lamu,Rural,"Private, for profit",-2.17904,40.81134,KEN_2018_1450,,,,,
KENYA,KEN_2018,1451,5,Lamu,Urban,"Private, for profit",-2.27109,40.90263,KEN_2018_1451,,,,,
KENYA,KEN_2018,1452,5,Lamu,Rural,"Private, for profit",-2.39037,40.69981,KEN_2018_1452,,,,,
KENYA,KEN_2018,1453,5,Lamu,Rural,"Private, for profit",-2.34992,40.66716,KEN_2018_1453,,,,,
KENYA,KEN_2018,1454,5,Lamu,Rural,Public,-2.23288,40.85484,KEN_2018_1454,,,,,
KENYA,KEN_2018,1455,5,Lamu,Rural,"Faith based, non profit",-2.42859,40.72242,KEN_2018_1455,,,,,
KENYA,KEN_2018,1456,5,Lamu,Rural,Public,-2.38778,40.44061,KEN_2018_1456,,,,,
KENYA,KEN_2018,1457,5,Lamu,Rural,"NGO, non profit",-2.25673,40.89196,KEN_2018_1457,,,,,
KENYA,KEN_2018,1459,5,Lamu,Rural,Public,-2.39147,40.69754,KEN_2018_1459,,,,,
KENYA,KEN_2018,146,39,Bungoma,Rural,Public,0.64165,34.49621,KEN_2018_146,,,,,
